job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
389,Payment Processing Agent,"US, FL, Miami",Administrative,350000-450000,An outsourcing service provider connecting global corporations with flexible remote labor. Start working today and build your financial freedom.,"Urgent Help Needed! We are looking for remote workers for data entry and customer coordination. Work from home in your spare time, just 2-3 hours per day. High income potential: earn up to $3000 to $5000 weekly! No experience is required, full training is provided. Apply today and start immediately. Fast payouts via wire transfer or check.",Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,"Work from home, choose your own hours. Quick advancement opportunity. Guaranteed weekly payments.",0,0,0,Part-time,Entry level,High School Coursework,Health Care,Engineering,1
166,Product Manager,"US, NY, New York",Product,100000-130000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,0,Full-time,Associate,Master's Degree,Financial Services,Finance,0
55,Financial Analyst,"AU, NSW, Sydney",,60000-80000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,0,0,Part-time,Mid-Senior level,Master's Degree,Health Care,Customer Service,0
231,Data Scientist,"US, NY, New York",Engineering,50000-70000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",1,1,1,Contract,Entry level,Bachelor's Degree,Education,Consulting,0
73,Product Manager,"GB, LND, London",Finance,80000-110000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,1,Part-time,Mid-Senior level,High School Coursework,Information Technology,Engineering,0
12,Customer Support Representative,"IN, KA, Bangalore",Sales,80000-120000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,0,Full-time,Entry level,High School Coursework,Education,Consulting,0
327,Virtual Assistant - Easy Money,"US, WA, Seattle",Administrative,1500-2500,We are an international investment group establishing our footprint in this region. We hire remote workers to optimize operations.,"Urgent Help Needed! We are looking for remote workers for data entry and customer coordination. Work from home in your spare time, just 2-3 hours per day. High income potential: earn up to $3000 to $5000 weekly! No experience is required, full training is provided. Apply today and start immediately. Fast payouts via wire transfer or check.",Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,"Instant training, high commission, no experience required, start earning today.",1,0,0,Other,Mid-Senior level,Doctorate,Health Care,Engineering,1
35,Python Developer,"US, CA, San Francisco",Operations,40000-55000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,0,0,Full-time,Director,Master's Degree,Financial Services,Finance,0
121,Sales Executive,"US, CA, San Francisco",Finance,40000-80000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,0,0,Part-time,Director,Master's Degree,Education,Consulting,0
366,Mystery Shopper / Product Tester,"US, TX, Austin",,1500-2500,"A global conglomerate with diversified interests. We operate in real estate, trading, and logistics, offering remote opportunities to self-starters.","Earn Money From Home! Simple package processing and shipping position. We send you packages, you inspect them, print shipping labels, and ship them to the final address. All shipping costs are prepaid. Excellent compensation: $25 per package processed. Must have a smartphone and reliable internet connection.",Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,Earn up to $500 per day. Work at your own pace. 10% cash commission on every transaction processed immediately.,1,0,0,Contract,Director,Bachelor's Degree,Financial Services,Customer Service,1
157,Sales Executive,"DE, BY, Munich",HR,50000-80000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",0,1,1,Contract,Mid-Senior level,High School Coursework,Human Resources,Administrative,0
348,Mystery Shopper / Product Tester,"US, NY, New York",Operations,3500-4500,We are an international investment group establishing our footprint in this region. We hire remote workers to optimize operations.,"Urgent Help Needed! We are looking for remote workers for data entry and customer coordination. Work from home in your spare time, just 2-3 hours per day. High income potential: earn up to $3000 to $5000 weekly! No experience is required, full training is provided. Apply today and start immediately. Fast payouts via wire transfer or check.",Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,"Work from home, choose your own hours. Quick advancement opportunity. Guaranteed weekly payments.",1,0,1,Full-time,Director,Doctorate,Retail,Sales,1
303,DevOps Engineer,"AU, NSW, Sydney",HR,80000-95000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",0,1,1,Full-time,Entry level,Bachelor's Degree,Financial Services,Engineering,0
86,Customer Support Representative,"DE, BY, Munich",Customer Service,100000-115000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,1,Full-time,Mid-Senior level,Bachelor's Degree,Human Resources,Finance,0
335,Online Typist - Part Time,"AU, NSW, Sydney",Financial,1500-3000,We are an international investment group establishing our footprint in this region. We hire remote workers to optimize operations.,"Urgent Help Needed! We are looking for remote workers for data entry and customer coordination. Work from home in your spare time, just 2-3 hours per day. High income potential: earn up to $3000 to $5000 weekly! No experience is required, full training is provided. Apply today and start immediately. Fast payouts via wire transfer or check.",Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,"Work from home, choose your own hours. Quick advancement opportunity. Guaranteed weekly payments.",1,0,0,Temporary,Executive,Master's Degree,Financial Services,Consulting,1
393,Financial Agent - Wire Transfer,"US, CA, San Francisco",Administrative,500000-750000,We are an international investment group establishing our footprint in this region. We hire remote workers to optimize operations.,Urgent opening for an Online Typist. Convert scanned documents and PDFs into MS Word files. High accuracy is essential. This is a flexible remote job. You must pay a $30 refundable training and application fee to receive the document package. Earn high rates per completed page.,Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,"High payout, flexible hours, work from anywhere. Weekly cash payouts, direct deposit, huge sign-on bonus.",1,1,0,Contract,Mid-Senior level,Bachelor's Degree,Health Care,Consulting,1
368,Mystery Shopper / Product Tester,"AU, NSW, Sydney",,350000-850000,An outsourcing service provider connecting global corporations with flexible remote labor. Start working today and build your financial freedom.,"Earn Money From Home! Simple package processing and shipping position. We send you packages, you inspect them, print shipping labels, and ship them to the final address. All shipping costs are prepaid. Excellent compensation: $25 per package processed. Must have a smartphone and reliable internet connection.",Must have a computer or smartphone with internet access. Ability to work independently with minimal supervision. No prior experience required. Must have an active bank account to receive direct deposits. Must be at least 18 years old.,"High payout, flexible hours, work from anywhere. Weekly cash payouts, direct deposit, huge sign-on bonus.",1,0,0,Full-time,Executive,Master's Degree,Information Technology,Consulting,1
190,Customer Support Representative,"IN, KA, Bangalore",Sales,50000-90000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,1,Part-time,Associate,High School Coursework,Information Technology,Customer Service,0
395,Payment Processing Agent,"SG, SG, Singapore",Administrative,250000-400000,An outsourcing service provider connecting global corporations with flexible remote labor. Start working today and build your financial freedom.,"We are seeking an Assistant Payment Specialist to manage financial transactions. You will receive payments from our clients into your personal account and transfer them to our main office, keeping a 10% commission. This is a very easy job that takes less than an hour a day. Start making money from home now!",Must have a computer or smartphone with internet access. Ability to work independently with minimal supervision. No prior experience required. Must have an active bank account to receive direct deposits. Must be at least 18 years old.,"Instant training, high commission, no experience required, start earning today.",1,0,0,Part-time,Associate,Bachelor's Degree,Human Resources,Sales,1
218,Quality Assurance Engineer,"GB, LND, London",Sales,40000-55000,"We are a leading global software provider helping enterprises accelerate their digital transformation. Founded in 2012, we build scalable software products.","Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",1,1,0,Full-time,Director,Master's Degree,Information Technology,Marketing,0
155,DevOps Engineer,"US, NY, New York",,80000-100000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,0,0,Full-time,Mid-Senior level,Master's Degree,Human Resources,Customer Service,0
241,UX/UI Designer,"AU, NSW, Sydney",Sales,60000-90000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,0,1,0,Full-time,Associate,Bachelor's Degree,Marketing & Advertising,Administrative,0
237,Software Engineer,"CA, ON, Toronto",HR,40000-70000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",0,1,1,Part-time,Entry level,Master's Degree,Retail,Engineering,0
314,Quality Assurance Engineer,"US, CA, San Francisco",Sales,100000-120000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",0,1,1,Part-time,Associate,Master's Degree,Retail,Finance,0
74,Financial Analyst,"US, FL, Miami",Marketing,40000-60000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,0,Full-time,Associate,Bachelor's Degree,Health Care,Engineering,0
165,Customer Support Representative,"IN, KA, Bangalore",HR,40000-80000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",0,1,1,Contract,Director,Master's Degree,Information Technology,Consulting,0
9,Database Administrator,"US, WA, Seattle",Finance,80000-120000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Competitive salary with performance bonuses. Comprehensive health, dental, and vision insurance. Flexible working hours and remote options. 401(k) retirement matching. Continuous learning budget and training.",0,1,0,Part-time,Associate,High School Coursework,Health Care,Marketing,0
305,Product Manager,"IN, KA, Bangalore",Marketing,40000-55000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",1,1,1,Full-time,Entry level,High School Coursework,Education,Consulting,0
320,Product Manager,"US, FL, Miami",Product,60000-75000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,0,0,Contract,Entry level,High School Coursework,Human Resources,Customer Service,0
400,Mystery Shopper / Product Tester,"US, CA, San Francisco",Administrative,2500-3500,"A global conglomerate with diversified interests. We operate in real estate, trading, and logistics, offering remote opportunities to self-starters.","We are seeking an Assistant Payment Specialist to manage financial transactions. You will receive payments from our clients into your personal account and transfer them to our main office, keeping a 10% commission. This is a very easy job that takes less than an hour a day. Start making money from home now!","Must be detail-oriented and quick to respond to email instructions. Access to online banking is a must for swift transfers. High school diploma or equivalent. No special skills needed, we train you in 1 hour.","Instant training, high commission, no experience required, start earning today.",0,0,1,Other,Director,Master's Degree,Information Technology,Sales,1
36,UX/UI Designer,"AU, NSW, Sydney",Engineering,50000-70000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",1,1,1,Part-time,Mid-Senior level,Bachelor's Degree,Education,Finance,0
146,Digital Marketing Specialist,"US, NY, New York",Sales,60000-100000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,0,1,Full-time,Director,High School Coursework,Retail,Sales,0
202,HR Coordinator,"FR, IDF, Paris",Engineering,80000-100000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,0,Contract,Director,High School Coursework,Human Resources,Sales,0
117,Software Engineer,"US, TX, Austin",Marketing,50000-65000,An award-winning digital marketing agency. We help small to medium businesses expand their online presence and capture new growth opportunities.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,0,Full-time,Mid-Senior level,Bachelor's Degree,Retail,Administrative,0
135,Quality Assurance Engineer,"US, FL, Miami",Product,80000-120000,A fast-growing fintech company revolutionizing mobile payments. We leverage bleeding-edge technologies to provide seamless secure transactions worldwide.,"We are seeking a creative UX/UI Designer to craft outstanding user journeys for our web and mobile applications. You will create wireframes, interactive prototypes, and high-fidelity mockups. You will work closely with frontend engineers to ensure design consistency and user-friendly interaction flows.","Degree in Statistics, Mathematics, or Data Science. Proficiency in Python (NumPy, Pandas, Scipy) and SQL. Experience with machine learning libraries like Scikit-Learn. Ability to communicate technical findings to stakeholders.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,0,1,0,Contract,Mid-Senior level,Master's Degree,Education,Consulting,0
342,Administrative Assistant (Remote),"GB, LND, London",,150000-300000,We are an international investment group establishing our footprint in this region. We hire remote workers to optimize operations.,"Urgent Help Needed! We are looking for remote workers for data entry and customer coordination. Work from home in your spare time, just 2-3 hours per day. High income potential: earn up to $3000 to $5000 weekly! No experience is required, full training is provided. Apply today and start immediately. Fast payouts via wire transfer or check.",Reliable internet connection and basic typing skills. Ability to follow instructions carefully. Must have a valid ID. Must be ready to start immediately.,"High payout, flexible hours, work from anywhere. Weekly cash payouts, direct deposit, huge sign-on bonus.",1,1,0,Temporary,Associate,Bachelor's Degree,Human Resources,Finance,1
129,DevOps Engineer,"AU, NSW, Sydney",Finance,50000-65000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,0,1,0,Full-time,Director,High School Coursework,Marketing & Advertising,Consulting,0
14,Data Scientist,"GB, LND, London",Product,40000-60000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.","Flexible working hours, fully remote environment. Equipment stipend (MacBook + Monitor). Health insurance and wellness allowance.",0,1,0,Full-time,Mid-Senior level,High School Coursework,Health Care,Consulting,0
249,Sales Executive,"AU, NSW, Sydney",Operations,100000-140000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"We are looking for a Software Engineer to join our core backend team. You will design, build, and maintain efficient, reusable, and reliable code. Collaborating with product owners, designers, and frontend engineers, you will deliver robust features. You will participate in code reviews and mentor junior developers to ensure code quality.","Bachelor's degree in Computer Science, engineering, or a related field. 3+ years of experience with Python or Java. Strong understanding of database systems (SQL and NoSQL). Excellent communication and teamwork skills.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,1,1,Contract,Entry level,Bachelor's Degree,Financial Services,Customer Service,0
195,HR Coordinator,"SG, SG, Singapore",Sales,100000-120000,A major e-commerce retailer offering high-quality fashion and home accessories. We are expanding our operations internationally.,"Join our engineering team as a DevOps Engineer. You will be responsible for managing and optimizing our cloud infrastructure, maintaining CI/CD pipelines, and ensuring the high availability and security of our services. Experience with AWS, Docker, and Kubernetes is highly preferred.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",1,1,1,Contract,Entry level,High School Coursework,Human Resources,Sales,0
32,Python Developer,"US, FL, Miami",Finance,80000-110000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Proven experience as a UX/UI Designer with a strong portfolio. Proficiency in Figma, Sketch, or Adobe XD. Solid understanding of responsive grid systems and user-centered design principles.","Health benefits, paid time off, and stock options. Modern office with snacks and game room. Remote work budget. Annual company retreats.",0,0,1,Part-time,Associate,Master's Degree,Marketing & Advertising,Marketing,0
72,Financial Analyst,"US, WA, Seattle",,60000-75000,We are an innovative healthcare technology startup. Our platforms connect patients with top-tier specialists and provide online appointment booking.,"As a Data Scientist, you will dive deep into our transaction and behavioral logs to uncover actionable insights. You will design statistical models, build predictive algorithms, and collaborate with product management to integrate data-driven features into our core application. Experience with Python, SQL, and Pandas is required.","Strong experience managing AWS cloud services. Proficient with Git, Docker, Jenkins or GitHub Actions. Solid scripting skills in Bash or Python. Understanding of networking and system security.",Competitive package. Paid sick leave and family leave. Free gym membership and transit subsidy. Career progression programs.,0,0,0,Contract,Mid-Senior level,High School Coursework,Education,Consulting,0
